sid, performer, compatibility, turn, dir, col, resp, corr, rt
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.335027115
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.275773457
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.314678145
6,2,1,1,2,1,1,1,0.363447867
6,2,1,1,2,1,1,1,0.35062189
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.283148091
6,2,1,1,2,1,1,1,0.398588935
6,2,1,1,2,1,1,1,0.41760705
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.345193962
6,2,2,1,1,1,1,1,0.395710884
6,2,1,1,2,1,1,1,0.544903624
6,2,2,1,1,1,1,1,0.432381555
6,2,1,0,1,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.333074584
6,2,2,1,1,1,1,1,0.383149578
6,2,1,1,2,1,1,1,0.338069303
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.367400539
6,2,2,1,1,1,1,1,0.41749782
6,2,1,1,2,1,1,1,0.372136233
6,2,2,1,1,1,1,1,0.389195585
6,2,1,1,2,1,1,1,0.409765405
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.317880459
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.327617637
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.323538801
6,2,2,1,1,1,1,1,0.310350913
6,2,2,1,1,1,1,1,0.394240223
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.320327696
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.296160218
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.331909463
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.503918332
6,2,1,1,2,1,1,1,0.707826181
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.296858993
6,2,2,1,1,1,1,1,0.378617519
6,2,2,1,1,1,1,1,0.332213992
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.43463172
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.304125916
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.326786328
6,2,2,1,1,1,1,1,0.344476989
6,2,1,1,2,1,1,1,0.395893923
6,2,2,1,1,1,1,1,0.381883539
6,2,1,1,2,1,1,1,0.335691537
6,2,1,0,1,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.380332341
6,2,1,1,2,1,1,1,0.332191574
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.421635954
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.299249665
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.400271332
6,2,2,0,2,2,0,1,7
7,1,2,1,1,2,1,1,1.027035692
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.424313322
7,1,1,1,2,2,1,1,0.40887137
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.337213562
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.417743689
7,1,2,1,1,2,1,1,0.43613824
7,1,1,1,2,2,1,1,0.454340801
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.397768431
7,1,2,1,1,2,1,1,0.414341342
7,1,1,1,2,2,1,1,0.367350165
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.424586993
7,1,1,1,2,2,1,1,0.379536748
7,1,2,1,1,2,1,1,0.397937971
7,1,2,1,1,2,1,1,0.384102397
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.348593361
7,1,1,1,2,2,1,1,0.367915497
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.469246329
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.396757643
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.400466186
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.373622169
7,1,2,1,1,2,1,1,0.359812848
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.382894405
7,1,2,1,1,2,1,1,0.403083194
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.375687715
7,1,2,1,1,2,1,1,0.392523076
7,1,1,1,2,2,1,1,0.381528696
7,1,2,0,2,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.371710093
7,1,2,0,2,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.332089267
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.342818931
7,1,1,1,2,2,1,1,0.359588587
7,1,2,1,1,2,1,1,0.346103198
7,1,2,1,1,2,1,1,0.365320183
7,1,1,1,2,2,1,1,0.511227008
7,1,1,1,2,2,1,1,0.381620896
7,1,2,0,2,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.36117996
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.38700341
7,1,1,1,2,2,1,1,0.403419856
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.345463545
7,1,2,1,1,2,1,1,0.395807467
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.374558577
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.384086943
7,1,1,1,2,2,1,1,0.3739003
7,1,1,1,2,2,1,1,0.422281249
7,1,1,1,2,2,1,1,0.342578629
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.368873399
7,1,2,1,1,2,1,1,0.35444213
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.326932142
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.333551807
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.373054754
7,1,2,0,2,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.430506107
7,1,1,1,2,2,1,1,0.384738268
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.390322374
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.426989334
7,1,1,1,2,2,1,1,0.447665394
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.354596039
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.409107657
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.479808911
7,1,2,0,2,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.424497031
7,1,2,1,1,2,1,1,0.4120699
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.385633229
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.338264313
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.341547266
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.412445328
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.307071168
7,1,1,1,2,2,1,1,0.452570455
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.38170174
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.322720883
7,1,2,1,1,2,1,1,0.372046758
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.378018363
7,1,1,1,2,2,1,1,0.396271017
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.306598147
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.310574876
7,1,2,1,1,2,1,1,0.360012464
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.365694613
7,1,2,0,2,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.313040054
7,1,1,1,2,2,1,1,0.42715962
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.3668578
7,1,2,1,1,2,1,1,0.355344984
7,1,2,1,1,2,1,1,0.340290546
7,1,1,1,2,2,1,1,0.327722405
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.370696736
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.426775833
7,1,1,1,2,2,1,1,0.508455363
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.343407683
7,1,1,1,2,2,1,1,0.39438837
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.305538747
7,1,1,1,2,2,1,1,0.32203987
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.361039092
7,1,2,1,1,2,1,1,0.345338353
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.337332391
7,1,1,1,2,2,1,1,0.420219012
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.352966023
7,1,2,1,1,2,1,1,0.371529736
7,1,2,1,1,2,1,1,0.357248931
7,1,1,1,2,2,1,1,0.31170194
7,1,1,1,2,2,1,1,0.299284802
7,1,2,1,1,2,1,1,0.287095004
7,1,1,1,2,2,1,1,0.305377909
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.443117984
7,1,2,1,1,2,1,1,0.333738584
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.381915237
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.42363722
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.427913875
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.391353681
7,1,1,1,2,2,1,1,0.379137096
7,1,2,1,1,2,1,1,0.39787537
7,1,1,1,2,2,1,1,0.353276329
7,1,2,1,1,2,1,1,0.403588242
7,1,2,1,1,2,1,1,0.356928903
7,1,1,1,2,2,1,1,0.374795734
7,1,1,0,1,1,0,1,7
7,1,1,1,2,2,1,1,0.476704437
7,1,1,1,2,2,1,1,0.366440114
7,1,1,0,1,1,0,1,7
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,1,1,2,2,1,1,0.409583775
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,0,2,1,0,1,7
7,1,2,1,1,2,1,1,0.420167685
7,1,2,1,1,2,1,1,0.437886331
7,1,2,1,1,2,1,1,0.361044736
7,1,1,1,2,2,1,1,0.315480684
7,1,2,1,1,2,1,1,0.300760496
7,1,1,1,2,2,1,1,0.353281933
7,1,1,0,1,1,0,1,7
7,1,2,1,1,2,1,1,0.38839816
7,1,1,0,1,1,0,1,7
7,1,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.337575626
7,2,2,1,1,2,1,1,0.397936484
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.339097288
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.374684315
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.347854817
7,2,1,1,2,2,1,1,0.30367801
7,2,2,1,1,2,1,1,0.288976792
7,2,1,1,2,2,1,1,0.340888281
7,2,1,1,2,2,1,1,0.263163737
7,2,1,1,2,2,1,1,0.282375708
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.372086976
7,2,1,1,2,2,1,1,0.291789949
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.3299102
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,1,2,2,1,1,0.319671328
7,2,1,1,2,2,1,1,0.306782044
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.376652407
7,2,2,1,1,2,1,1,0.361570842
7,2,2,1,1,2,1,1,0.285532969
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.33295185
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.33706401
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.316609196
7,2,1,1,2,2,1,1,0.301730723
7,2,2,0,2,1,0,1,7
7,2,1,1,2,2,1,1,0.27494665
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.336320259
7,2,1,1,2,2,1,1,0.290379819
7,2,2,1,1,2,1,1,0.275524243
7,2,2,1,1,2,1,1,0.295924672
7,2,2,1,1,2,1,1,0.282132289
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.2740769
7,2,2,1,1,2,1,1,0.325283164
7,2,1,1,2,2,1,1,0.277558666
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.33335907
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.388841889
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.364412042
7,2,2,1,1,2,1,1,0.348948054
7,2,2,1,1,2,1,1,0.400333007
7,2,1,1,2,2,1,1,0.321595836
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.326936862
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.287948532
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,1,2,2,1,1,0.342303475
7,2,2,1,1,2,1,1,0.296570558
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.321652908
7,2,2,1,1,2,1,1,0.307851636
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,1,2,2,1,1,0.331944611
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.387576287
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.328583753
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.332529916
7,2,1,1,2,2,1,1,0.319358745
7,2,1,1,2,2,1,1,0.274185384
7,2,1,1,2,2,1,1,0.260463036
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.380691644
7,2,1,1,2,2,1,1,0.303818877
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.339923645
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.413533479
7,2,1,1,2,2,1,1,0.368533839
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.361429446
7,2,2,1,1,2,1,1,0.317152901
7,2,1,1,2,2,1,1,0.267918801
7,2,2,1,1,2,1,1,0.290534516
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.393344758
7,2,2,0,2,1,0,1,7
7,2,1,1,2,2,1,1,0.586151323
7,2,1,1,2,2,1,1,0.346630715
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.338775181
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.280601612
7,2,2,0,2,1,0,1,7
7,2,1,1,2,2,1,1,0.284713609
7,2,2,1,1,2,1,1,0.303610049
7,2,1,1,2,2,1,1,0.258004848
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.318374305
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.343588433
7,2,2,1,1,2,1,1,0.360531779
7,2,2,1,1,2,1,1,0.252299519
7,2,2,1,1,2,1,1,0.302514883
7,2,2,1,1,2,1,1,0.258660615
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.358815419
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.299631697
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.303362377
7,2,1,1,2,2,1,1,0.323865436
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,1,2,2,1,1,0.338172323
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.328384803
7,2,1,1,2,2,1,1,0.348369204
7,2,2,1,1,2,1,1,0.367242836
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.314300182
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.350503358
7,2,1,1,2,2,1,1,0.336793189
7,2,2,1,1,2,1,1,0.323624305
7,2,1,1,2,2,1,1,0.344279876
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.346856274
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.425578612
7,2,1,1,2,2,1,1,0.284645478
7,2,2,1,1,2,1,1,0.271990924
7,2,1,1,2,2,1,1,0.290392929
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.421537923
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.319504979
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.329868692
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.384146301
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.343504771
7,2,2,1,1,2,1,1,0.299661176
7,2,1,1,2,2,1,1,0.284615131
7,2,1,1,2,2,1,1,0.30586412
7,2,2,1,1,2,1,1,0.290123553
7,2,1,1,2,2,1,1,0.340881196
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,1,1,2,1,1,0.336611715
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.310174192
7,2,2,1,1,2,1,1,0.360249076
7,2,2,1,1,2,1,1,0.316155231
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,1,2,2,1,1,0.337855072
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,1,2,2,1,1,0.330887596
7,2,1,1,2,2,1,1,0.317318665
7,2,1,1,2,2,1,1,0.303637981
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.373422286
7,2,2,1,1,2,1,1,0.327464612
7,2,2,1,1,2,1,1,0.312594539
7,2,1,1,2,2,1,1,0.331783056
7,2,1,1,2,2,1,1,0.286949949
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,1,2,2,1,1,0.316459131
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,2,0,2,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,1,0,1,1,0,1,7
7,2,2,1,1,2,1,1,0.285006566
7,2,1,1,2,2,1,1,0.336345287
7,2,2,1,1,2,1,1,0.355496561
7,2,1,1,2,2,1,1,0.277126871
7,2,2,1,1,2,1,1,0.295245095
8,1,2,1,1,2,1,1,0.469233833
8,1,2,1,1,2,1,1,0.343442196
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,1,1,2,2,1,1,0.333716099
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,2,1,1,2,1,1,0.344156323
8,1,1,1,2,2,1,1,0.332436467
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,1,1,2,2,1,1,0.322636837
8,1,1,1,2,2,1,1,0.341365076
8,1,1,0,1,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,2,1,1,2,1,1,0.366047352
8,1,2,1,1,2,1,1,0.318434492
8,1,1,0,1,1,0,1,7
8,1,1,1,2,2,1,1,0.419465101
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,1,1,2,2,1,1,0.303760294
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.308525976
8,1,1,1,2,2,1,1,0.357760886
8,1,1,1,2,2,1,1,0.31227447
8,1,2,0,2,1,0,1,7
8,1,2,1,1,2,1,1,0.348793122
8,1,2,0,2,1,0,1,7
8,1,2,1,1,2,1,1,0.324090409
8,1,1,0,1,1,0,1,7
8,1,1,1,2,2,1,1,0.32887091
8,1,1,1,2,2,1,1,0.410128473
8,1,2,1,1,2,1,1,0.365737167
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.324005399
8,1,1,0,1,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,1,1,2,2,1,1,0.335574565
8,1,1,1,2,2,1,1,0.353616776
8,1,2,1,1,2,1,1,0.341159358
8,1,1,0,1,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.355662405
8,1,2,1,1,2,1,1,0.340795454
8,1,1,1,2,2,1,1,0.359356131
8,1,2,0,2,1,0,1,7
8,1,2,1,1,2,1,1,0.334027801
8,1,1,1,2,2,1,1,0.351499779
8,1,1,1,2,2,1,1,0.433299735
8,1,2,1,1,2,1,1,0.356936847
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,1,1,2,2,1,1,0.349577313
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,2,1,1,2,1,1,0.350803288
8,1,2,1,1,2,1,1,0.305578054
8,1,2,0,2,1,0,1,7
8,1,2,1,1,2,1,1,0.374844212
8,1,1,1,2,2,1,1,0.329409123
8,1,1,1,2,2,1,1,0.283775916
8,1,2,1,1,2,1,1,0.300843504
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.324416552
8,1,1,1,2,2,1,1,0.310830188
8,1,1,1,2,2,1,1,0.298091498
8,1,1,0,1,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,1,1,2,2,1,1,0.354267182
8,1,1,1,2,2,1,1,0.307875409
8,1,2,1,1,2,1,1,0.296147887
8,1,2,0,2,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,1,1,2,2,1,1,0.438934749
8,1,2,1,1,2,1,1,0.359919351
8,1,1,1,2,2,1,1,0.315541396
8,1,2,0,2,1,0,1,7
8,1,2,1,1,2,1,1,0.35391551
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.357660056
8,1,2,1,1,2,1,1,0.311288898
8,1,2,0,2,1,0,1,7
8,1,1,1,2,2,1,1,0.350126632
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.355393309
8,1,2,0,2,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,1,1,2,2,1,1,0.314486913
8,1,2,1,1,2,1,1,0.397457536
8,1,2,0,2,1,0,1,7
8,1,2,1,1,2,1,1,0.33831904
8,1,1,1,2,2,1,1,0.323062072
8,1,1,1,2,2,1,1,0.341595639
8,1,1,0,1,1,0,1,7
8,1,2,0,2,1,0,1,7
8,1,1,1,2,2,1,1,0.367526631
8,1,1,1,2,2,1,1,0.417055637
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.358213717
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.317894629
8,1,1,0,1,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.373992739
8,1,1,1,2,2,1,1,0.325929619
8,1,2,0,2,1,0,1,7
8,1,1,0,1,1,0,1,7
8,1,2,1,1,2,1,1,0.320137798
8,1,1,1,2,2,1,1,0.337568228
