sid,group,initblk,epoch,trial,task,compatibility,targ,col,dir,resp,corr,rt
102,Low,1,1,2,1,1,1,2,2,1,1,0.491271301
102,Low,1,1,3,1,2,1,2,1,1,1,0.480559079
102,Low,1,1,4,1,2,1,2,1,1,1,0.368765767
102,Low,1,1,5,1,0,0,1,2,0,1,0
102,Low,1,1,6,1,0,0,1,1,0,1,0
102,Low,1,1,7,1,0,0,1,2,0,1,0
102,Low,1,1,8,1,2,1,2,1,1,1,0.380324734
102,Low,1,1,9,1,2,1,2,1,1,1,0.365417267
102,Low,1,1,10,1,0,0,1,2,0,1,0
102,Low,1,1,11,1,0,0,1,2,0,1,0
102,Low,1,1,12,1,0,0,1,1,0,1,0
102,Low,1,1,13,1,0,0,1,1,0,1,0
102,Low,1,1,14,1,1,1,2,2,1,1,0.425554441
102,Low,1,1,15,1,1,1,2,2,1,1,0.414677477
102,Low,1,1,16,1,0,0,1,1,0,1,0
102,Low,1,1,17,1,1,1,2,2,1,1,0.418103145
102,Low,1,1,18,1,2,1,2,1,1,1,0.404905231
102,Low,1,1,19,1,1,1,2,2,1,1,0.425126792
102,Low,1,1,20,1,0,0,1,2,0,1,0
102,Low,1,1,21,1,0,0,1,2,0,1,0
102,Low,1,1,22,1,2,1,2,1,1,1,0.479229844
102,Low,1,1,23,1,2,1,2,1,1,1,0.432225189
102,Low,1,1,24,1,2,1,2,1,1,1,0.387132039
102,Low,1,1,25,1,0,0,1,1,0,1,0
102,Low,1,1,26,1,0,0,1,1,0,1,0
102,Low,1,1,27,1,2,1,2,1,0,0,0
102,Low,1,1,28,1,1,1,2,2,1,1,0.365694158
102,Low,1,1,29,1,2,1,2,1,1,1,0.482745746
102,Low,1,1,30,1,1,1,2,2,1,1,0.402175879
102,Low,1,1,31,1,1,1,2,2,1,1,0.455544915
102,Low,1,1,32,1,0,0,1,2,0,1,0
102,Low,1,1,33,1,0,0,1,1,0,1,0
102,Low,1,1,34,1,0,0,1,2,0,1,0
102,Low,1,1,35,1,0,0,1,2,0,1,0
102,Low,1,1,36,1,0,0,1,1,0,1,0
102,Low,1,1,37,1,1,1,2,2,1,1,0.468180077
102,Low,1,1,38,1,0,0,1,2,0,1,0
102,Low,1,1,39,1,1,1,2,2,1,1,0.411582357
102,Low,1,1,40,1,0,0,1,1,0,1,0
102,Low,1,1,41,1,0,0,1,2,0,1,0
102,Low,1,1,42,1,0,0,1,2,0,1,0
102,Low,1,1,43,1,1,1,2,2,1,1,0.389478906
102,Low,1,1,44,1,0,0,1,2,0,1,0
102,Low,1,1,45,1,0,0,1,1,0,1,0
102,Low,1,1,46,1,0,0,1,2,0,1,0
102,Low,1,1,47,1,0,0,1,1,0,1,0
102,Low,1,1,48,1,0,0,1,1,0,1,0
102,Low,1,1,49,1,2,1,2,1,1,1,0.37264661
102,Low,1,1,50,1,1,1,2,2,1,1,0.420551569
102,Low,1,1,51,1,2,1,2,1,1,1,0.441631504
102,Low,1,1,52,1,0,0,1,1,0,1,0
102,Low,1,1,53,1,0,0,1,2,0,1,0
102,Low,1,1,54,1,2,1,2,1,1,1,0.463520275
102,Low,1,1,55,1,1,1,2,2,1,1,0.45164194
102,Low,1,1,56,1,2,1,2,1,1,1,0.407040885
102,Low,1,1,57,1,1,1,2,2,1,1,0.391201303
102,Low,1,1,58,1,2,1,2,1,0,0,0
102,Low,1,1,59,1,0,0,1,1,0,1,0
102,Low,1,1,60,1,1,1,2,2,1,1,0.480765085
102,Low,1,1,61,2,2,1,2,1,0,0,0
102,Low,1,1,62,2,0,0,1,1,0,1,0
102,Low,1,1,63,2,1,1,2,2,1,1,0.448091453
102,Low,1,1,64,2,2,1,2,1,1,1,0.464664676
102,Low,1,1,65,2,0,0,1,2,0,1,0
102,Low,1,1,66,2,1,1,2,2,1,1,0.375218783
102,Low,1,1,67,2,2,1,2,1,1,1,0.393780291
102,Low,1,1,68,2,0,0,1,1,0,1,0
102,Low,1,1,69,2,1,1,2,2,1,1,0.334767192
102,Low,1,1,70,2,2,1,2,1,1,1,0.385822248
102,Low,1,1,71,2,0,0,1,1,0,1,0
102,Low,1,1,72,2,1,1,2,2,1,1,0.422069287
102,Low,1,1,73,2,0,0,1,2,0,1,0
102,Low,1,1,74,2,0,0,1,2,0,1,0
102,Low,1,1,75,2,1,1,2,2,1,1,0.349289485
102,Low,1,1,76,2,0,0,1,2,0,1,0
102,Low,1,1,77,2,0,0,1,1,0,1,0
102,Low,1,1,78,2,2,1,2,1,1,1,0.438518451
102,Low,1,1,79,2,0,0,1,1,0,1,0
102,Low,1,1,80,2,0,0,1,2,0,1,0
102,Low,1,1,81,2,2,1,2,1,0,0,0
102,Low,1,1,82,2,2,1,2,1,0,0,0
102,Low,1,1,83,2,2,1,2,1,1,1,0.389302868
102,Low,1,1,84,2,0,0,1,2,0,1,0
102,Low,1,1,85,2,1,1,2,2,1,1,0.394693642
102,Low,1,1,86,2,1,1,2,2,1,1,0.412577065
102,Low,1,1,87,2,0,0,1,1,0,1,0
102,Low,1,1,88,2,0,0,1,1,0,1,0
102,Low,1,1,89,2,1,1,2,2,1,1,0.33773744
102,Low,1,1,90,2,1,1,2,2,1,1,0.359314923
102,Low,1,1,91,2,0,0,1,2,0,1,0
102,Low,1,1,92,2,2,1,2,1,1,1,0.331720072
102,Low,1,1,93,2,0,0,1,1,0,1,0
102,Low,1,1,94,2,0,0,1,2,0,1,0
102,Low,1,1,95,2,0,0,1,2,0,1,0
102,Low,1,1,96,2,2,1,2,1,1,1,0.436543705
102,Low,1,1,97,2,0,0,1,1,0,1,0
102,Low,1,1,98,2,0,0,1,1,0,1,0
102,Low,1,1,99,2,0,0,1,2,0,1,0
102,Low,1,1,100,2,1,1,2,2,1,1,0.352439014
102,Low,1,1,101,2,1,1,2,2,0,0,0
102,Low,1,1,102,2,1,1,2,2,1,1,0.406673016
102,Low,1,1,103,2,0,0,1,1,0,1,0
102,Low,1,1,104,2,0,0,1,2,0,1,0
102,Low,1,1,105,2,1,1,2,2,1,1,0.463527928
102,Low,1,1,106,2,0,0,1,2,0,1,0
102,Low,1,1,107,2,0,0,1,1,0,1,0
102,Low,1,1,108,2,2,1,2,1,1,1,0.453796382
102,Low,1,1,109,2,2,1,2,1,1,1,0.377166592
102,Low,1,1,110,2,0,0,1,2,0,1,0
102,Low,1,1,111,2,1,1,2,2,1,1,0.41279319
102,Low,1,1,112,2,0,0,1,1,0,1,0
102,Low,1,1,113,2,2,1,2,1,1,1,0.354945916
102,Low,1,1,114,2,0,0,1,2,0,1,0
102,Low,1,1,115,2,1,1,2,2,1,1,0.424457825
102,Low,1,1,116,2,0,0,1,1,0,1,0
102,Low,1,1,117,2,0,0,1,2,0,1,0
102,Low,1,1,118,2,2,1,2,1,1,1,0.446937679
102,Low,1,1,119,2,2,1,2,1,1,1,0.401960749
102,Low,1,1,120,2,0,0,1,1,0,1,0
102,Low,1,2,121,1,0,0,1,2,0,1,0
102,Low,1,2,122,1,0,0,1,1,0,1,0
102,Low,1,2,123,1,0,0,1,1,0,1,0
102,Low,1,2,124,1,2,1,2,1,0,0,0
102,Low,1,2,125,1,1,1,2,2,1,1,0.413764266
102,Low,1,2,126,1,0,0,1,1,0,1,0
102,Low,1,2,127,1,1,1,2,2,1,1,0.325106939
102,Low,1,2,128,1,1,1,2,2,1,1,0.373551095
102,Low,1,2,129,1,0,0,1,2,0,1,0
102,Low,1,2,130,1,0,0,1,1,0,1,0
102,Low,1,2,131,1,0,0,1,2,0,1,0
102,Low,1,2,132,1,2,1,2,1,1,1,0.376286158
102,Low,1,2,133,1,2,1,2,1,1,1,0.402060492
102,Low,1,2,134,1,2,1,2,1,1,1,0.356560265
102,Low,1,2,135,1,0,0,1,1,0,1,0
102,Low,1,2,136,1,0,0,1,2,0,1,0
102,Low,1,2,137,1,0,0,1,2,0,1,0
102,Low,1,2,138,1,2,1,2,1,1,1,0.430147382
102,Low,1,2,139,1,1,1,2,2,1,1,0.383219209
102,Low,1,2,140,1,1,1,2,2,1,1,0.402808574
102,Low,1,2,141,1,0,0,1,1,0,1,0
102,Low,1,2,142,1,2,1,2,1,1,1,0.376755943
102,Low,1,2,143,1,0,0,1,1,0,1,0
102,Low,1,2,144,1,1,1,2,2,1,1,0.381903637
102,Low,1,2,145,1,0,0,1,2,0,1,0
102,Low,1,2,146,1,2,1,2,1,1,1,0.450037659
102,Low,1,2,147,1,2,1,2,1,1,1,0.405288814
102,Low,1,2,148,1,0,0,1,2,0,1,0
102,Low,1,2,149,1,1,1,2,2,1,1,0.378785309
102,Low,1,2,150,1,0,0,1,1,0,1,0
102,Low,1,2,151,1,1,1,2,2,1,1,0.445092496
102,Low,1,2,152,1,1,1,2,2,1,1,0.401714694
102,Low,1,2,153,1,1,1,2,2,1,1,0.321874299
102,Low,1,2,154,1,0,0,1,1,0,1,0
102,Low,1,2,155,1,0,0,1,1,0,1,0
102,Low,1,2,156,1,2,1,2,1,0,0,0
102,Low,1,2,157,1,0,0,1,2,0,1,0
102,Low,1,2,158,1,2,1,2,1,1,1,0.448534254
102,Low,1,2,159,1,0,0,1,2,0,1,0
102,Low,1,2,160,1,0,0,1,2,0,1,0
102,Low,1,2,161,1,1,1,2,2,1,1,0.374287942
102,Low,1,2,162,1,0,0,1,1,0,1,0
102,Low,1,2,163,1,1,1,2,2,1,1,0.349858713
102,Low,1,2,164,1,0,0,1,1,0,1,0
102,Low,1,2,165,1,1,1,2,2,1,1,0.354740331
102,Low,1,2,166,1,0,0,1,2,0,1,0
102,Low,1,2,167,1,0,0,1,1,0,1,0
102,Low,1,2,168,1,0,0,1,1,0,1,0
102,Low,1,2,169,1,2,1,2,1,1,1,0.364045923
102,Low,1,2,170,1,0,0,1,1,0,1,0
102,Low,1,2,171,1,0,0,1,2,0,1,0
102,Low,1,2,172,1,1,1,2,2,1,1,0.357442024
102,Low,1,2,173,1,2,1,2,1,1,1,0.31035463
102,Low,1,2,174,1,1,1,2,2,1,1,0.295446957
102,Low,1,2,175,1,0,0,1,2,0,1,0
102,Low,1,2,176,1,2,1,2,1,1,1,0.398549349
102,Low,1,2,177,1,2,1,2,1,1,1,0.384991286
102,Low,1,2,178,1,0,0,1,2,0,1,0
102,Low,1,2,179,1,2,1,2,1,1,1,0.326961411
102,Low,1,2,180,1,0,0,1,2,0,1,0
102,Low,1,2,181,2,2,1,2,1,0,0,0
102,Low,1,2,182,2,1,1,2,2,0,0,0
102,Low,1,2,183,2,1,1,2,2,1,1,0.334434833
102,Low,1,2,184,2,0,0,1,2,0,1,0
102,Low,1,2,185,2,0,0,1,1,0,1,0
102,Low,1,2,186,2,2,1,2,1,1,1,0.356563653
102,Low,1,2,187,2,1,1,2,2,1,1,0.34624569
102,Low,1,2,188,2,0,0,1,1,0,1,0
102,Low,1,2,189,2,0,0,1,1,0,1,0
102,Low,1,2,190,2,2,1,2,1,1,1,0.368126323
102,Low,1,2,191,2,2,1,2,1,1,1,0.356585247
102,Low,1,2,192,2,0,0,1,1,0,1,0
102,Low,1,2,193,2,2,1,2,1,1,1,0.327277796
102,Low,1,2,194,2,0,0,1,1,0,1,0
102,Low,1,2,195,2,1,1,2,2,1,1,0.33435169
102,Low,1,2,196,2,0,0,1,2,0,1,0
102,Low,1,2,197,2,1,1,2,2,0,0,0
102,Low,1,2,198,2,0,0,1,2,0,1,0
102,Low,1,2,199,2,0,0,1,2,0,1,0
102,Low,1,2,200,2,0,0,1,2,0,1,0
102,Low,1,2,201,2,1,1,2,2,0,0,0
102,Low,1,2,202,2,2,1,2,1,1,1,0.448534951
102,Low,1,2,203,2,0,0,1,1,0,1,0
102,Low,1,2,204,2,0,0,1,2,0,1,0
102,Low,1,2,205,2,0,0,1,1,0,1,0
102,Low,1,2,206,2,0,0,1,1,0,1,0
102,Low,1,2,207,2,0,0,1,2,0,1,0
102,Low,1,2,208,2,0,0,1,1,0,1,0
102,Low,1,2,209,2,0,0,1,2,0,1,0
102,Low,1,2,210,2,2,1,2,1,1,1,0.438262494
102,Low,1,2,211,2,0,0,1,2,0,1,0
102,Low,1,2,212,2,2,1,2,1,1,1,0.411612379
102,Low,1,2,213,2,2,1,2,1,1,1,0.365916469
102,Low,1,2,214,2,1,1,2,2,1,1,0.320465957
102,Low,1,2,215,2,0,0,1,1,0,1,0
102,Low,1,2,216,2,1,1,2,2,1,1,0.389727013
102,Low,1,2,217,2,0,0,1,2,0,1,0
102,Low,1,2,218,2,1,1,2,2,1,1,0.362007374
102,Low,1,2,219,2,2,1,2,1,1,1,0.413949856
102,Low,1,2,220,2,1,1,2,2,1,1,0.367262323
102,Low,1,2,221,2,2,1,2,1,1,1,0.469083172
102,Low,1,2,222,2,2,1,2,1,1,1,0.35896374
102,Low,1,2,223,2,0,0,1,1,0,1,0
102,Low,1,2,224,2,0,0,1,1,0,1,0
102,Low,1,2,225,2,0,0,1,2,0,1,0
102,Low,1,2,226,2,0,0,1,2,0,1,0
102,Low,1,2,227,2,1,1,2,2,1,1,0.418129657
102,Low,1,2,228,2,2,1,2,1,1,1,0.373352523
102,Low,1,2,229,2,1,1,2,2,1,1,0.393085315
102,Low,1,2,230,2,0,0,1,1,0,1,0
102,Low,1,2,231,2,0,0,1,2,0,1,0
102,Low,1,2,232,2,0,0,1,2,0,1,0
102,Low,1,2,233,2,2,1,2,1,0,0,0
102,Low,1,2,234,2,1,1,2,2,1,1,0.357854145
102,Low,1,2,235,2,0,0,1,1,0,1,0
102,Low,1,2,236,2,1,1,2,2,1,1,0.457405554
102,Low,1,2,237,2,0,0,1,1,0,1,0
102,Low,1,2,238,2,0,0,1,2,0,1,0
102,Low,1,2,239,2,1,1,2,2,1,1,0.355058146
102,Low,1,2,240,2,2,1,2,1,1,1,0.339423901
102,Low,1,3,241,1,0,0,1,1,0,1,0
102,Low,1,3,242,1,2,1,2,1,1,1,0.416910616
102,Low,1,3,243,1,0,0,1,1,0,1,0
102,Low,1,3,244,1,2,1,2,1,1,1,0.327020481
102,Low,1,3,245,1,2,1,2,1,1,1,0.37711541
102,Low,1,3,246,1,2,1,2,1,1,1,0.297817412
102,Low,1,3,247,1,0,0,1,1,0,1,0
102,Low,1,3,248,1,0,0,1,2,0,1,0
102,Low,1,3,249,1,0,0,1,1,0,1,0
102,Low,1,3,250,1,1,1,2,2,1,1,0.371519579
102,Low,1,3,251,1,1,1,2,2,1,1,0.329018971
102,Low,1,3,252,1,0,0,1,2,0,1,0
102,Low,1,3,253,1,1,1,2,2,1,1,0.363647991
102,Low,1,3,254,1,0,0,1,2,0,1,0
102,Low,1,3,255,1,1,1,2,2,1,1,0.336760125
102,Low,1,3,256,1,0,0,1,2,0,1,0
102,Low,1,3,257,1,0,0,1,2,0,1,0
102,Low,1,3,258,1,2,1,2,1,1,1,0.394074283
102,Low,1,3,259,1,0,0,1,1,0,1,0
102,Low,1,3,260,1,1,1,2,2,1,1,0.364823496
102,Low,1,3,261,1,2,1,2,1,1,1,0.478964239
102,Low,1,3,262,1,0,0,1,2,0,1,0
102,Low,1,3,263,1,2,1,2,1,1,1,0.484992985
102,Low,1,3,264,1,0,0,1,1,0,1,0
102,Low,1,3,265,1,0,0,1,2,0,1,0
102,Low,1,3,266,1,0,0,1,2,0,1,0
102,Low,1,3,267,1,1,1,2,2,1,1,0.36746271
102,Low,1,3,268,1,0,0,1,1,0,1,0
102,Low,1,3,269,1,1,1,2,2,1,1,0.375973317
102,Low,1,3,270,1,1,1,2,2,1,1,0.423025871
102,Low,1,3,271,1,2,1,2,1,1,1,0.34732767
102,Low,1,3,272,1,0,0,1,1,0,1,0
102,Low,1,3,273,1,0,0,1,1,0,1,0
102,Low,1,3,274,1,2,1,2,1,1,1,0.402029037
102,Low,1,3,275,1,0,0,1,2,0,1,0
102,Low,1,3,276,1,0,0,1,1,0,1,0
102,Low,1,3,277,1,0,0,1,2,0,1,0
102,Low,1,3,278,1,2,1,2,1,0,0,0
102,Low,1,3,279,1,1,1,2,2,1,1,0.365346849
102,Low,1,3,280,1,1,1,2,2,1,1,0.322836012
102,Low,1,3,281,1,2,1,2,1,1,1,0.338917477
102,Low,1,3,282,1,2,1,2,1,1,1,0.358869679
102,Low,1,3,283,1,1,1,2,2,1,1,0.314110289
102,Low,1,3,284,1,0,0,1,2,0,1,0
102,Low,1,3,285,1,2,1,2,1,1,1,0.476317311
102,Low,1,3,286,1,0,0,1,2,0,1,0
102,Low,1,3,287,1,0,0,1,1,0,1,0
102,Low,1,3,288,1,0,0,1,2,0,1,0
102,Low,1,3,289,1,1,1,2,2,1,1,0.489245363
102,Low,1,3,290,1,0,0,1,1,0,1,0
102,Low,1,3,291,1,0,0,1,1,0,1,0
102,Low,1,3,292,1,1,1,2,2,1,1,0.415722844
102,Low,1,3,293,1,0,0,1,1,0,1,0
102,Low,1,3,294,1,1,1,2,2,1,1,0.324702819
102,Low,1,3,295,1,0,0,1,1,0,1,0
102,Low,1,3,296,1,0,0,1,2,0,1,0
102,Low,1,3,297,1,2,1,2,1,1,1,0.411480977
102,Low,1,3,298,1,1,1,2,2,1,1,0.368426407
102,Low,1,3,299,1,0,0,1,2,0,1,0
102,Low,1,3,300,1,2,1,2,1,1,1,0.43567398
102,Low,1,3,301,2,1,1,2,2,0,0,0
102,Low,1,3,302,2,0,0,1,1,0,1,0
102,Low,1,3,303,2,1,1,2,2,1,1,0.299069318
102,Low,1,3,304,2,0,0,1,1,0,1,0
102,Low,1,3,305,2,0,0,1,2,0,1,0
102,Low,1,3,306,2,0,0,1,2,0,1,0
102,Low,1,3,307,2,1,1,2,2,1,1,0.372839913
102,Low,1,3,308,2,0,0,1,1,0,1,0
102,Low,1,3,309,2,0,0,1,2,0,1,0
102,Low,1,3,310,2,2,1,2,1,1,1,0.39594373
102,Low,1,3,311,2,2,1,2,1,1,1,0.35186703
102,Low,1,3,312,2,0,0,1,1,0,1,0
102,Low,1,3,313,2,0,0,1,2,0,1,0
102,Low,1,3,314,2,0,0,1,1,0,1,0
102,Low,1,3,315,2,2,1,2,1,1,1,0.361314157
102,Low,1,3,316,2,2,1,2,1,1,1,0.347831638
102,Low,1,3,317,2,0,0,1,2,0,1,0
102,Low,1,3,318,2,2,1,2,1,1,1,0.382235846
102,Low,1,3,319,2,1,1,2,2,1,1,0.371786202
102,Low,1,3,320,2,1,1,2,2,1,1,0.326240518
102,Low,1,3,321,2,0,0,1,1,0,1,0
102,Low,1,3,322,2,1,1,2,2,1,1,0.379548619
102,Low,1,3,323,2,0,0,1,1,0,1,0
102,Low,1,3,324,2,0,0,1,1,0,1,0
102,Low,1,3,325,2,1,1,2,2,1,1,0.373123748
102,Low,1,3,326,2,0,0,1,2,0,1,0
102,Low,1,3,327,2,0,0,1,2,0,1,0
102,Low,1,3,328,2,0,0,1,2,0,1,0
102,Low,1,3,329,2,0,0,1,1,0,1,0
102,Low,1,3,330,2,1,1,2,2,0,0,0
102,Low,1,3,331,2,2,1,2,1,1,1,0.356575833
102,Low,1,3,332,2,2,1,2,1,1,1,0.309913552
102,Low,1,3,333,2,2,1,2,1,1,1,0.294583257
102,Low,1,3,334,2,0,0,1,2,0,1,0
102,Low,1,3,335,2,2,1,2,1,1,1,0.460120515
102,Low,1,3,336,2,1,1,2,2,1,1,0.382064999
102,Low,1,3,337,2,1,1,2,2,1,1,0.33970808
102,Low,1,3,338,2,0,0,1,1,0,1,0
102,Low,1,3,339,2,2,1,2,1,1,1,0.408214852
102,Low,1,3,340,2,0,0,1,2,0,1,0
102,Low,1,3,341,2,0,0,1,2,0,1,0
102,Low,1,3,342,2,0,0,1,1,0,1,0
102,Low,1,3,343,2,2,1,2,1,1,1,0.404570734
102,Low,1,3,344,2,0,0,1,2,0,1,0
102,Low,1,3,345,2,1,1,2,2,1,1,0.409270464
102,Low,1,3,346,2,0,0,1,2,0,1,0
102,Low,1,3,347,2,1,1,2,2,1,1,0.348268683
102,Low,1,3,348,2,2,1,2,1,0,0,0
102,Low,1,3,349,2,2,1,2,1,1,1,0.323689776
102,Low,1,3,350,2,0,0,1,2,0,1,0
102,Low,1,3,351,2,1,1,2,2,1,1,0.425138796
102,Low,1,3,352,2,0,0,1,1,0,1,0
102,Low,1,3,353,2,0,0,1,2,0,1,0
102,Low,1,3,354,2,2,1,2,1,1,1,0.383592459
102,Low,1,3,355,2,1,1,2,2,1,1,0.339758626
102,Low,1,3,356,2,0,0,1,1,0,1,0
102,Low,1,3,357,2,2,1,2,1,1,1,0.43851868
102,Low,1,3,358,2,1,1,2,2,1,1,0.328772563
102,Low,1,3,359,2,0,0,1,1,0,1,0
102,Low,1,3,360,2,0,0,1,1,0,1,0
102,Low,1,4,361,1,0,0,1,2,0,1,0
102,Low,1,4,362,1,0,0,1,1,0,1,0
102,Low,1,4,363,1,0,0,1,2,0,1,0
102,Low,1,4,364,1,0,0,1,1,0,1,0
102,Low,1,4,365,1,1,1,2,2,1,1,0.433583916
102,Low,1,4,366,1,2,1,2,1,1,1,0.323608216
102,Low,1,4,367,1,2,1,2,1,1,1,0.27575949
102,Low,1,4,368,1,0,0,1,1,0,1,0
102,Low,1,4,369,1,2,1,2,1,1,1,0.314661142
102,Low,1,4,370,1,1,1,2,2,1,1,0.396150283
102,Low,1,4,371,1,2,1,2,1,1,1,0.286474723
102,Low,1,4,372,1,1,1,2,2,1,1,0.30752027
102,Low,1,4,373,1,0,0,1,2,0,1,0
102,Low,1,4,374,1,0,0,1,2,0,1,0
102,Low,1,4,375,1,1,1,2,2,1,1,0.426004697
102,Low,1,4,376,1,0,0,1,1,0,1,0
102,Low,1,4,377,1,1,1,2,2,1,1,0.303246082
102,Low,1,4,378,1,0,0,1,2,0,1,0
102,Low,1,4,379,1,0,0,1,1,0,1,0
102,Low,1,4,380,1,2,1,2,1,1,1,0.357860704
102,Low,1,4,381,1,1,1,2,2,1,1,0.375890221
102,Low,1,4,382,1,0,0,1,1,0,1,0
102,Low,1,4,383,1,0,0,1,2,0,1,0
102,Low,1,4,384,1,2,1,2,1,1,1,0.339492851
102,Low,1,4,385,1,0,0,1,2,0,1,0
102,Low,1,4,386,1,1,1,2,2,1,1,0.310420731
102,Low,1,4,387,1,1,1,2,2,1,1,0.361093387
102,Low,1,4,388,1,0,0,1,1,0,1,0
102,Low,1,4,389,1,1,1,2,2,1,1,0.299788518
102,Low,1,4,390,1,2,1,2,1,1,1,0.352473309
102,Low,1,4,391,1,0,0,1,1,0,1,0
102,Low,1,4,392,1,0,0,1,1,0,1,0
102,Low,1,4,393,1,2,1,2,1,0,0,0
102,Low,1,4,394,1,0,0,1,2,0,1,0
102,Low,1,4,395,1,1,1,2,2,1,1,0.41258731
102,Low,1,4,396,1,2,1,2,1,1,1,0.332052883
102,Low,1,4,397,1,2,1,2,1,1,1,0.41893067
102,Low,1,4,398,1,0,0,1,2,0,1,0
102,Low,1,4,399,1,0,0,1,1,0,1,0
102,Low,1,4,400,1,0,0,1,2,0,1,0
102,Low,1,4,401,1,0,0,1,2,0,1,0
102,Low,1,4,402,1,0,0,1,2,0,1,0
102,Low,1,4,403,1,1,1,2,2,1,1,0.335636782
102,Low,1,4,404,1,2,1,2,1,1,1,0.354473149
102,Low,1,4,405,1,0,0,1,2,0,1,0
102,Low,1,4,406,1,2,1,2,1,1,1,0.358683602
102,Low,1,4,407,1,0,0,1,1,0,1,0
102,Low,1,4,408,1,2,1,2,1,1,1,0.334683851
102,Low,1,4,409,1,2,1,2,1,1,1,0.41512033
102,Low,1,4,410,1,1,1,2,2,1,1,0.339209085
102,Low,1,4,411,1,0,0,1,1,0,1,0
102,Low,1,4,412,1,0,0,1,1,0,1,0
102,Low,1,4,413,1,1,1,2,2,1,1,0.297719781
102,Low,1,4,414,1,1,1,2,2,1,1,0.348360762
102,Low,1,4,415,1,2,1,2,1,1,1,0.36619883
102,Low,1,4,416,1,1,1,2,2,1,1,0.354962905
102,Low,1,4,417,1,0,0,1,2,0,1,0
102,Low,1,4,418,1,0,0,1,1,0,1,0
102,Low,1,4,419,1,0,0,1,2,0,1,0
102,Low,1,4,420,1,0,0,1,1,0,1,0
102,Low,1,4,421,2,2,1,2,1,0,0,0
102,Low,1,4,422,2,1,1,2,2,1,1,0.316033169
102,Low,1,4,423,2,0,0,1,1,0,1,0
102,Low,1,4,424,2,1,1,2,2,1,1,0.354372117
102,Low,1,4,425,2,0,0,1,2,0,1,0
102,Low,1,4,426,2,1,1,2,2,1,1,0.327683179
102,Low,1,4,427,2,1,1,2,2,1,1,0.442304831
102,Low,1,4,428,2,2,1,2,1,1,1,0.301941268
102,Low,1,4,429,2,1,1,2,2,1,1,0.288177612
102,Low,1,4,430,2,0,0,1,2,0,1,0
102,Low,1,4,431,2,2,1,2,1,1,1,0.323549364
102,Low,1,4,432,2,2,1,2,1,1,1,0.344126181
102,Low,1,4,433,2,0,0,1,1,0,1,0
102,Low,1,4,434,2,0,0,1,1,0,1,0
102,Low,1,4,435,2,0,0,1,1,0,1,0
102,Low,1,4,436,2,0,0,1,1,0,1,0
102,Low,1,4,437,2,0,0,1,2,0,1,0
102,Low,1,4,438,2,0,0,1,2,0,1,0
102,Low,1,4,439,2,0,0,1,2,0,1,0
102,Low,1,4,440,2,2,1,2,1,1,1,0.361382858
102,Low,1,4,441,2,0,0,1,1,0,1,0
102,Low,1,4,442,2,0,0,1,1,0,1,0
102,Low,1,4,443,2,0,0,1,1,0,1,0
102,Low,1,4,444,2,0,0,1,1,0,1,0
102,Low,1,4,445,2,2,1,2,1,0,0,0
102,Low,1,4,446,2,1,1,2,2,1,1,0.364603876
102,Low,1,4,447,2,0,0,1,1,0,1,0
102,Low,1,4,448,2,2,1,2,1,1,1,0.368285078
102,Low,1,4,449,2,0,0,1,2,0,1,0
102,Low,1,4,450,2,1,1,2,2,1,1,0.375111126
102,Low,1,4,451,2,0,0,1,2,0,1,0
102,Low,1,4,452,2,2,1,2,1,1,1,0.380975947
102,Low,1,4,453,2,0,0,1,2,0,1,0
102,Low,1,4,454,2,1,1,2,2,0,0,0
102,Low,1,4,455,2,1,1,2,2,1,1,0.323992477
102,Low,1,4,456,2,1,1,2,2,1,1,0.372710918
102,Low,1,4,457,2,0,0,1,2,0,1,0
102,Low,1,4,458,2,2,1,2,1,1,1,0.379383442
102,Low,1,4,459,2,0,0,1,2,0,1,0
102,Low,1,4,460,2,2,1,2,1,1,1,0.384085724
102,Low,1,4,461,2,0,0,1,1,0,1,0
102,Low,1,4,462,2,0,0,1,2,0,1,0
102,Low,1,4,463,2,1,1,2,2,1,1,0.361740167
102,Low,1,4,464,2,0,0,1,2,0,1,0
102,Low,1,4,465,2,0,0,1,1,0,1,0
102,Low,1,4,466,2,2,1,2,1,1,1,0.416470987
102,Low,1,4,467,2,0,0,1,1,0,1,0
102,Low,1,4,468,2,0,0,1,2,0,1,0
102,Low,1,4,469,2,1,1,2,2,1,1,0.471679132
102,Low,1,4,470,2,0,0,1,2,0,1,0
102,Low,1,4,471,2,2,1,2,1,1,1,0.34900352
102,Low,1,4,472,2,2,1,2,1,1,1,0.369679567
102,Low,1,4,473,2,2,1,2,1,1,1,0.323236082
102,Low,1,4,474,2,1,1,2,2,1,1,0.310380356
102,Low,1,4,475,2,1,1,2,2,1,1,0.359130063
102,Low,1,4,476,2,0,0,1,1,0,1,0
102,Low,1,4,477,2,0,0,1,1,0,1,0
102,Low,1,4,478,2,2,1,2,1,1,1,0.416023292
102,Low,1,4,479,2,1,1,2,2,1,1,0.403229556
102,Low,1,4,480,2,0,0,1,2,0,1,0
103,Low,2,1,1,2,0,0,1,1,0,1,0
103,Low,2,1,2,2,2,1,2,2,1,1,0.416194339
103,Low,2,1,3,2,0,0,1,2,0,1,0
103,Low,2,1,4,2,0,0,1,2,0,1,0
103,Low,2,1,5,2,1,1,2,1,1,1,0.377601476
